ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,MKT_CARRIER,windows_tz_org,windows_tz_dest,addition_org,addition_dest,CRS_DEP_TIME_EST,CRS_ARR_TIME_EST,fema_region_org,fema_region_dest
DFW,PIB,1725,1857,11298,14109,AA,Central Standard Time,Central Standard Time,100,100,1825,1957,6.0,4.0
DFW,TLH,1045,1354,11298,15249,AA,Central Standard Time,Eastern Standard Time,100,0,1145,1354,6.0,4.0
DFW,TLH,1426,1726,11298,15249,AA,Central Standard Time,Eastern Standard Time,100,0,1526,1726,6.0,4.0
DFW,TLH,2029,2332,11298,15249,AA,Central Standard Time,Eastern Standard Time,100,0,2129,2332,6.0,4.0
ATL,TLH,1004,1105,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,1004,1105,4.0,4.0
ATL,TLH,2235,2340,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,2235,2340,4.0,4.0
ATL,TLH,1413,1515,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,1413,1515,4.0,4.0
ATL,TLH,1929,2030,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,1929,2030,4.0,4.0
ATL,TLH,1622,1720,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,1622,1720,4.0,4.0
ATL,TLH,1216,1317,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,1216,1317,4.0,4.0
ATL,TLH,1751,1857,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,1751,1857,4.0,4.0
ATL,TLH,2355,56,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,2355,56,4.0,4.0
ATL,TLH,815,919,10397,15249,DL,Eastern Standard Time,Eastern Standard Time,0,0,815,919,4.0,4.0
MIA,TLH,1731,1902,13303,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1731,1902,4.0,4.0
MIA,TLH,1026,1155,13303,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1026,1155,4.0,4.0
MIA,TLH,1335,1501,13303,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1335,1501,4.0,4.0
DCA,TLH,2010,2229,11278,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,2010,2229,3.0,4.0
CLT,TLH,1139,1319,11057,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1139,1319,4.0,4.0
CLT,TLH,1313,1449,11057,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1313,1449,4.0,4.0
CLT,TLH,1750,1925,11057,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1750,1925,4.0,4.0
CLT,TLH,835,1012,11057,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,835,1012,4.0,4.0
CLT,TLH,1956,2128,11057,15249,AA,Eastern Standard Time,Eastern Standard Time,0,0,1956,2128,4.0,4.0
DFW,MYR,1019,1356,11298,13577,AA,Central Standard Time,Eastern Standard Time,100,0,1119,1356,6.0,4.0
LGA,MYR,1835,2039,12953,13577,NK,Eastern Standard Time,Eastern Standard Time,0,0,1835,2039,2.0,4.0
ATL,MYR,1712,1818,10397,13577,DL,Eastern Standard Time,Eastern Standard Time,0,0,1712,1818,4.0,4.0
ATL,MYR,1340,1450,10397,13577,DL,Eastern Standard Time,Eastern Standard Time,0,0,1340,1450,4.0,4.0
ATL,MYR,1949,2103,10397,13577,DL,Eastern Standard Time,Eastern Standard Time,0,0,1949,2103,4.0,4.0
ATL,MYR,930,1036,10397,13577,DL,Eastern Standard Time,Eastern Standard Time,0,0,930,1036,4.0,4.0
ATL,MYR,2129,2240,10397,13577,DL,Eastern Standard Time,Eastern Standard Time,0,0,2129,2240,4.0,4.0
PHL,MYR,1040,1224,14100,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1040,1224,3.0,4.0
PHL,MYR,1540,1724,14100,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1540,1724,3.0,4.0
FLL,MYR,2020,2202,11697,13577,NK,Eastern Standard Time,Eastern Standard Time,0,0,2020,2202,4.0,4.0
FLL,MYR,1743,1926,11697,13577,NK,Eastern Standard Time,Eastern Standard Time,0,0,1743,1926,4.0,4.0
DCA,MYR,1000,1136,11278,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1000,1136,3.0,4.0
BOS,MYR,505,718,10721,13577,NK,Eastern Standard Time,Eastern Standard Time,0,0,505,718,1.0,4.0
CLT,MYR,1430,1530,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1430,1530,4.0,4.0
CLT,MYR,1159,1308,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1159,1308,4.0,4.0
CLT,MYR,2224,2324,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,2224,2324,4.0,4.0
CLT,MYR,1640,1745,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1640,1745,4.0,4.0
CLT,MYR,2359,57,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,2359,57,4.0,4.0
CLT,MYR,920,1022,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,920,1022,4.0,4.0
CLT,MYR,750,855,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,750,855,4.0,4.0
CLT,MYR,1815,1918,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,1815,1918,4.0,4.0
CLT,MYR,2015,2118,11057,13577,AA,Eastern Standard Time,Eastern Standard Time,0,0,2015,2118,4.0,4.0
ACY,MYR,610,741,10158,13577,NK,Eastern Standard Time,Eastern Standard Time,0,0,610,741,2.0,4.0
DFW,AGS,1115,1434,11298,10208,AA,Central Standard Time,Eastern Standard Time,100,0,1215,1434,6.0,4.0
ATL,AGS,2331,30,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,2331,30,4.0,4.0
ATL,AGS,1710,1809,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,1710,1809,4.0,4.0
ATL,AGS,1137,1233,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,1137,1233,4.0,4.0
ATL,AGS,2124,2222,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,2124,2222,4.0,4.0
ATL,AGS,1947,2045,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,1947,2045,4.0,4.0
ATL,AGS,2235,2330,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,2235,2330,4.0,4.0
ATL,AGS,1533,1630,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,1533,1630,4.0,4.0
ATL,AGS,1400,1455,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,1400,1455,4.0,4.0
ATL,AGS,902,959,10397,10208,DL,Eastern Standard Time,Eastern Standard Time,0,0,902,959,4.0,4.0
CLT,AGS,35,132,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,35,132,4.0,4.0
CLT,AGS,742,850,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,742,850,4.0,4.0
CLT,AGS,1432,1534,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,1432,1534,4.0,4.0
CLT,AGS,2015,2118,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,2015,2118,4.0,4.0
CLT,AGS,1755,1902,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,1755,1902,4.0,4.0
CLT,AGS,1624,1731,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,1624,1731,4.0,4.0
CLT,AGS,1117,1218,11057,10208,AA,Eastern Standard Time,Eastern Standard Time,0,0,1117,1218,4.0,4.0
DFW,GNV,1219,1538,11298,11953,AA,Central Standard Time,Eastern Standard Time,100,0,1319,1538,6.0,4.0
DFW,GNV,2035,2356,11298,11953,AA,Central Standard Time,Eastern Standard Time,100,0,2135,2356,6.0,4.0
ATL,GNV,2239,2356,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,2239,2356,4.0,4.0
ATL,GNV,1354,1506,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,1354,1506,4.0,4.0
ATL,GNV,2343,58,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,2343,58,4.0,4.0
ATL,GNV,1515,1637,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,1515,1637,4.0,4.0
ATL,GNV,956,1117,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,956,1117,4.0,4.0
ATL,GNV,815,928,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,815,928,4.0,4.0
ATL,GNV,1210,1325,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,1210,1325,4.0,4.0
ATL,GNV,1706,1828,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,1706,1828,4.0,4.0
ATL,GNV,2025,2138,10397,11953,DL,Eastern Standard Time,Eastern Standard Time,0,0,2025,2138,4.0,4.0
MIA,GNV,2151,2310,13303,11953,AA,Eastern Standard Time,Eastern Standard Time,0,0,2151,2310,4.0,4.0
MIA,GNV,1404,1514,13303,11953,AA,Eastern Standard Time,Eastern Standard Time,0,0,1404,1514,4.0,4.0
CLT,GNV,1755,1927,11057,11953,AA,Eastern Standard Time,Eastern Standard Time,0,0,1755,1927,4.0,4.0
CLT,GNV,1144,1322,11057,11953,AA,Eastern Standard Time,Eastern Standard Time,0,0,1144,1322,4.0,4.0
CLT,GNV,735,908,11057,11953,AA,Eastern Standard Time,Eastern Standard Time,0,0,735,908,4.0,4.0
CLT,GNV,2219,2349,11057,11953,AA,Eastern Standard Time,Eastern Standard Time,0,0,2219,2349,4.0,4.0
DFW,TRI,1855,2219,11298,15323,AA,Central Standard Time,Eastern Standard Time,100,0,1955,2219,6.0,4.0
DFW,TRI,1227,1548,11298,15323,AA,Central Standard Time,Eastern Standard Time,100,0,1327,1548,6.0,4.0
ATL,TRI,1341,1444,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,1341,1444,4.0,4.0
ATL,TRI,2235,2341,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,2235,2341,4.0,4.0
ATL,TRI,1655,1805,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,1655,1805,4.0,4.0
ATL,TRI,1120,1229,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,1120,1229,4.0,4.0
ATL,TRI,1905,2010,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,1905,2010,4.0,4.0
ATL,TRI,2329,32,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,2329,32,4.0,4.0
ATL,TRI,810,916,10397,15323,DL,Eastern Standard Time,Eastern Standard Time,0,0,810,916,4.0,4.0
CLT,TRI,2119,2219,11057,15323,AA,Eastern Standard Time,Eastern Standard Time,0,0,2119,2219,4.0,4.0
CLT,TRI,1640,1747,11057,15323,AA,Eastern Standard Time,Eastern Standard Time,0,0,1640,1747,4.0,4.0
CLT,TRI,1115,1216,11057,15323,AA,Eastern Standard Time,Eastern Standard Time,0,0,1115,1216,4.0,4.0
CLT,TRI,1432,1535,11057,15323,AA,Eastern Standard Time,Eastern Standard Time,0,0,1432,1535,4.0,4.0
CLT,TRI,750,857,11057,15323,AA,Eastern Standard Time,Eastern Standard Time,0,0,750,857,4.0,4.0
DFW,MRY,943,1135,11298,13476,AA,Central Standard Time,Pacific Standard Time,100,300,1043,1435,6.0,9.0
PHX,MRY,2110,2201,14107,13476,AA,US Mountain Standard Time,Pacific Standard Time,200,300,2310,2501,9.0,9.0
PHX,MRY,1454,1545,14107,13476,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1654,1845,9.0,9.0
PHX,MRY,1055,1151,14107,13476,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1255,1451,9.0,9.0
DEN,MRY,1900,2053,11292,13476,UA,Mountain Standard Time,Pacific Standard Time,200,300,2100,2353,8.0,9.0
DEN,MRY,1010,1159,11292,13476,UA,Mountain Standard Time,Pacific Standard Time,200,300,1210,1459,8.0,9.0
DEN,MRY,146,341,11292,13476,UA,Mountain Standard Time,Pacific Standard Time,200,300,346,641,8.0,9.0
LAX,MRY,1220,1336,12892,13476,UA,Pacific Standard Time,Pacific Standard Time,300,300,1520,1636,9.0,9.0
LAX,MRY,959,1126,12892,13476,UA,Pacific Standard Time,Pacific Standard Time,300,300,1259,1426,9.0,9.0
LAX,MRY,2105,2221,12892,13476,UA,Pacific Standard Time,Pacific Standard Time,300,300,2405,2521,9.0,9.0
LAX,MRY,1558,1714,12892,13476,UA,Pacific Standard Time,Pacific Standard Time,300,300,1858,2014,9.0,9.0
LAS,MRY,1512,1635,12889,13476,G4,Pacific Standard Time,Pacific Standard Time,300,300,1812,1935,9.0,9.0
SFO,MRY,1310,1407,14771,13476,UA,Pacific Standard Time,Pacific Standard Time,300,300,1610,1707,9.0,9.0
SFO,MRY,2236,2329,14771,13476,UA,Pacific Standard Time,Pacific Standard Time,300,300,2536,2629,9.0,9.0
SAN,MRY,1420,1558,14679,13476,AS,Pacific Standard Time,Pacific Standard Time,300,300,1720,1858,9.0,9.0
DFW,SBA,1839,2017,11298,14689,AA,Central Standard Time,Pacific Standard Time,100,300,1939,2317,6.0,9.0
DFW,SBA,840,1015,11298,14689,AA,Central Standard Time,Pacific Standard Time,100,300,940,1315,6.0,9.0
PHX,SBA,1812,1848,14107,14689,AA,US Mountain Standard Time,Pacific Standard Time,200,300,2012,2148,9.0,9.0
PHX,SBA,825,901,14107,14689,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1025,1201,9.0,9.0
PHX,SBA,2122,2158,14107,14689,AA,US Mountain Standard Time,Pacific Standard Time,200,300,2322,2458,9.0,9.0
PHX,SBA,1527,1601,14107,14689,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1727,1901,9.0,9.0
DEN,SBA,923,1059,11292,14689,UA,Mountain Standard Time,Pacific Standard Time,200,300,1123,1359,8.0,9.0
DEN,SBA,1900,2036,11292,14689,UA,Mountain Standard Time,Pacific Standard Time,200,300,2100,2336,8.0,9.0
DEN,SBA,1540,1730,11292,14689,UA,Mountain Standard Time,Pacific Standard Time,200,300,1740,2030,8.0,9.0
DEN,SBA,751,934,11292,14689,UA,Mountain Standard Time,Pacific Standard Time,200,300,951,1234,8.0,9.0
SLC,SBA,2030,2144,14869,14689,DL,Mountain Standard Time,Pacific Standard Time,200,300,2230,2444,8.0,9.0
SLC,SBA,1500,1610,14869,14689,DL,Mountain Standard Time,Pacific Standard Time,200,300,1700,1910,8.0,9.0
SLC,SBA,1120,1229,14869,14689,DL,Mountain Standard Time,Pacific Standard Time,200,300,1320,1529,8.0,9.0
LAX,SBA,918,1016,12892,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,1218,1316,9.0,9.0
LAX,SBA,1440,1532,12892,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,1740,1832,9.0,9.0
LAX,SBA,2237,2329,12892,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,2537,2629,9.0,9.0
SFO,SBA,2240,2356,14771,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,2540,2656,9.0,9.0
SFO,SBA,1610,1733,14771,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,1910,2033,9.0,9.0
SFO,SBA,1458,1620,14771,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,1758,1920,9.0,9.0
SFO,SBA,1153,1316,14771,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,1453,1616,9.0,9.0
SFO,SBA,926,1052,14771,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,1226,1352,9.0,9.0
SFO,SBA,1957,2112,14771,14689,UA,Pacific Standard Time,Pacific Standard Time,300,300,2257,2412,9.0,9.0
PDX,SBA,1325,1535,14057,14689,AS,Pacific Standard Time,Pacific Standard Time,300,300,1625,1835,10.0,9.0
SEA,SBA,1005,1240,14747,14689,AS,Pacific Standard Time,Pacific Standard Time,300,300,1305,1540,10.0,9.0
DFW,SBP,1043,1236,11298,14698,AA,Central Standard Time,Pacific Standard Time,100,300,1143,1536,6.0,9.0
PHX,SBP,1945,2028,14107,14698,AA,US Mountain Standard Time,Pacific Standard Time,200,300,2145,2328,9.0,9.0
PHX,SBP,1520,1558,14107,14698,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1720,1858,9.0,9.0
PHX,SBP,1055,1141,14107,14698,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1255,1441,9.0,9.0
PHX,SBP,1800,1844,14107,14698,AA,US Mountain Standard Time,Pacific Standard Time,200,300,2000,2144,9.0,9.0
PHX,SBP,26,105,14107,14698,AA,US Mountain Standard Time,Pacific Standard Time,200,300,226,405,9.0,9.0
DEN,SBP,920,1116,11292,14698,UA,Mountain Standard Time,Pacific Standard Time,200,300,1120,1416,8.0,9.0
DEN,SBP,1540,1730,11292,14698,UA,Mountain Standard Time,Pacific Standard Time,200,300,1740,2030,8.0,9.0
DEN,SBP,1851,2048,11292,14698,UA,Mountain Standard Time,Pacific Standard Time,200,300,2051,2348,8.0,9.0
LAX,SBP,1913,2015,12892,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,2213,2315,9.0,9.0
LAX,SBP,1055,1202,12892,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,1355,1502,9.0,9.0
LAX,SBP,2237,2340,12892,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,2537,2640,9.0,9.0
LAX,SBP,1415,1517,12892,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,1715,1817,9.0,9.0
SFO,SBP,835,949,14771,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,1135,1249,9.0,9.0
SFO,SBP,1308,1420,14771,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,1608,1720,9.0,9.0
SFO,SBP,2032,2138,14771,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,2332,2438,9.0,9.0
SFO,SBP,1735,1841,14771,14698,UA,Pacific Standard Time,Pacific Standard Time,300,300,2035,2141,9.0,9.0
SEA,SBP,945,1221,14747,14698,AS,Pacific Standard Time,Pacific Standard Time,300,300,1245,1521,10.0,9.0
DFW,STS,1052,1259,11298,15023,AA,Central Standard Time,Pacific Standard Time,100,300,1152,1559,6.0,9.0
PHX,STS,1055,1210,14107,15023,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1255,1510,9.0,9.0
DEN,STS,935,1146,11292,15023,UA,Mountain Standard Time,Pacific Standard Time,200,300,1135,1446,8.0,9.0
LAX,STS,1352,1526,12892,15023,AA,Pacific Standard Time,Pacific Standard Time,300,300,1652,1826,9.0,9.0
LAX,STS,2105,2246,12892,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,2405,2546,9.0,9.0
LAX,STS,850,1035,12892,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,1150,1335,9.0,9.0
LAX,STS,1615,1755,12892,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,1915,2055,9.0,9.0
SFO,STS,2130,2217,14771,15023,UA,Pacific Standard Time,Pacific Standard Time,300,300,2430,2517,9.0,9.0
SNA,STS,1055,1245,14908,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,1355,1545,9.0,9.0
SAN,STS,1610,1805,14679,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,1910,2105,9.0,9.0
PDX,STS,600,748,14057,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,900,1048,10.0,9.0
PDX,STS,1655,1843,14057,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,1955,2143,10.0,9.0
SEA,STS,740,1000,14747,15023,AS,Pacific Standard Time,Pacific Standard Time,300,300,1040,1300,10.0,9.0
DFW,BFL,2036,2209,11298,10561,AA,Central Standard Time,Pacific Standard Time,100,300,2136,2509,6.0,9.0
PHX,BFL,1506,1534,14107,10561,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1706,1834,9.0,9.0
PHX,BFL,1100,1137,14107,10561,AA,US Mountain Standard Time,Pacific Standard Time,200,300,1300,1437,9.0,9.0
PHX,BFL,2128,2159,14107,10561,AA,US Mountain Standard Time,Pacific Standard Time,200,300,2328,2459,9.0,9.0
DEN,BFL,1010,1156,11292,10561,UA,Mountain Standard Time,Pacific Standard Time,200,300,1210,1456,8.0,9.0
DEN,BFL,1905,2050,11292,10561,UA,Mountain Standard Time,Pacific Standard Time,200,300,2105,2350,8.0,9.0
SFO,BFL,2108,2221,14771,10561,UA,Pacific Standard Time,Pacific Standard Time,300,300,2408,2521,9.0,9.0
DFW,GJT,1240,1401,11298,11921,AA,Central Standard Time,Mountain Standard Time,100,200,1340,1601,6.0,8.0
DFW,GJT,2235,2353,11298,11921,AA,Central Standard Time,Mountain Standard Time,100,200,2335,2553,6.0,8.0
DFW,GJT,855,1020,11298,11921,AA,Central Standard Time,Mountain Standard Time,100,200,955,1220,6.0,8.0
DFW,GJT,1428,1553,11298,11921,AA,Central Standard Time,Mountain Standard Time,100,200,1528,1753,6.0,8.0
PHX,GJT,42,207,14107,11921,AA,US Mountain Standard Time,Mountain Standard Time,200,200,242,407,9.0,8.0
PHX,GJT,1959,2127,14107,11921,AA,US Mountain Standard Time,Mountain Standard Time,200,200,2159,2327,9.0,8.0
PHX,GJT,943,1119,14107,11921,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1143,1319,9.0,8.0
PHX,GJT,1610,1735,14107,11921,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1810,1935,9.0,8.0
PHX,GJT,1907,2032,14107,11921,AA,US Mountain Standard Time,Mountain Standard Time,200,200,2107,2232,9.0,8.0
DEN,GJT,1338,1441,11292,11921,UA,Mountain Standard Time,Mountain Standard Time,200,200,1538,1641,8.0,8.0
DEN,GJT,935,1047,11292,11921,UA,Mountain Standard Time,Mountain Standard Time,200,200,1135,1247,8.0,8.0
DEN,GJT,2220,2328,11292,11921,UA,Mountain Standard Time,Mountain Standard Time,200,200,2420,2528,8.0,8.0
DEN,GJT,1934,2038,11292,11921,UA,Mountain Standard Time,Mountain Standard Time,200,200,2134,2238,8.0,8.0
DEN,GJT,1605,1709,11292,11921,UA,Mountain Standard Time,Mountain Standard Time,200,200,1805,1909,8.0,8.0
DEN,GJT,2359,106,11292,11921,UA,Mountain Standard Time,Mountain Standard Time,200,200,2559,306,8.0,8.0
SLC,GJT,1700,1812,14869,11921,DL,Mountain Standard Time,Mountain Standard Time,200,200,1900,2012,8.0,8.0
SLC,GJT,1345,1458,14869,11921,DL,Mountain Standard Time,Mountain Standard Time,200,200,1545,1658,8.0,8.0
SLC,GJT,2020,2118,14869,11921,DL,Mountain Standard Time,Mountain Standard Time,200,200,2220,2318,8.0,8.0
DFW,EGE,1427,1546,11298,11503,AA,Central Standard Time,Mountain Standard Time,100,200,1527,1746,6.0,8.0
DFW,EGE,906,1034,11298,11503,AA,Central Standard Time,Mountain Standard Time,100,200,1006,1234,6.0,8.0
DEN,EGE,925,1023,11292,11503,UA,Mountain Standard Time,Mountain Standard Time,200,200,1125,1223,8.0,8.0
DFW,DRO,1506,1608,11298,11413,AA,Central Standard Time,Mountain Standard Time,100,200,1606,1808,6.0,8.0
DFW,DRO,1830,1936,11298,11413,AA,Central Standard Time,Mountain Standard Time,100,200,1930,2136,6.0,8.0
DFW,DRO,1040,1149,11298,11413,AA,Central Standard Time,Mountain Standard Time,100,200,1140,1349,6.0,8.0
PHX,DRO,1651,1801,14107,11413,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1851,2001,9.0,8.0
PHX,DRO,943,1103,14107,11413,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1143,1303,9.0,8.0
PHX,DRO,1322,1435,14107,11413,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1522,1635,9.0,8.0
DEN,DRO,2359,116,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,2559,316,8.0,8.0
DEN,DRO,1331,1446,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,1531,1646,8.0,8.0
DEN,DRO,925,1043,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,1125,1243,8.0,8.0
DEN,DRO,1905,2023,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,2105,2223,8.0,8.0
DEN,DRO,1600,1718,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,1800,1918,8.0,8.0
DEN,DRO,1120,1238,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,1320,1438,8.0,8.0
DEN,DRO,2230,2346,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,2430,2546,8.0,8.0
DEN,DRO,1745,1903,11292,11413,UA,Mountain Standard Time,Mountain Standard Time,200,200,1945,2103,8.0,8.0
DFW,JAC,1050,1255,11298,12441,AA,Central Standard Time,Mountain Standard Time,100,200,1150,1455,6.0,8.0
DEN,JAC,930,1101,11292,12441,UA,Mountain Standard Time,Mountain Standard Time,200,200,1130,1301,8.0,8.0
DEN,JAC,1850,2019,11292,12441,UA,Mountain Standard Time,Mountain Standard Time,200,200,2050,2219,8.0,8.0
SLC,JAC,1345,1441,14869,12441,DL,Mountain Standard Time,Mountain Standard Time,200,200,1545,1641,8.0,8.0
SLC,JAC,2025,2128,14869,12441,DL,Mountain Standard Time,Mountain Standard Time,200,200,2225,2328,8.0,8.0
SLC,JAC,1105,1206,14869,12441,DL,Mountain Standard Time,Mountain Standard Time,200,200,1305,1406,8.0,8.0
DFW,ROW,1351,1429,11298,14588,AA,Central Standard Time,Mountain Standard Time,100,200,1451,1629,6.0,6.0
DFW,ROW,840,921,11298,14588,AA,Central Standard Time,Mountain Standard Time,100,200,940,1121,6.0,6.0
DFW,ROW,2230,2308,11298,14588,AA,Central Standard Time,Mountain Standard Time,100,200,2330,2508,6.0,6.0
PHX,ROW,942,1119,14107,14588,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1142,1319,9.0,6.0
DFW,SGU,1446,1640,11298,14794,AA,Central Standard Time,Mountain Standard Time,100,200,1546,1840,6.0,8.0
PHX,SGU,1855,2005,14107,14794,AA,US Mountain Standard Time,Mountain Standard Time,200,200,2055,2205,9.0,8.0
PHX,SGU,2251,3,14107,14794,AA,US Mountain Standard Time,Mountain Standard Time,200,200,2451,203,9.0,8.0
PHX,SGU,2120,2232,14107,14794,AA,US Mountain Standard Time,Mountain Standard Time,200,200,2320,2432,9.0,8.0
PHX,SGU,1100,1219,14107,14794,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1300,1419,9.0,8.0
DEN,SGU,1850,2041,11292,14794,UA,Mountain Standard Time,Mountain Standard Time,200,200,2050,2241,8.0,8.0
DEN,SGU,930,1120,11292,14794,UA,Mountain Standard Time,Mountain Standard Time,200,200,1130,1320,8.0,8.0
DEN,SGU,1313,1500,11292,14794,UA,Mountain Standard Time,Mountain Standard Time,200,200,1513,1700,8.0,8.0
SLC,SGU,2215,2325,14869,14794,DL,Mountain Standard Time,Mountain Standard Time,200,200,2415,2525,8.0,8.0
SLC,SGU,1345,1458,14869,14794,DL,Mountain Standard Time,Mountain Standard Time,200,200,1545,1658,8.0,8.0
SLC,SGU,1700,1811,14869,14794,DL,Mountain Standard Time,Mountain Standard Time,200,200,1900,2011,8.0,8.0
SLC,SGU,945,1106,14869,14794,DL,Mountain Standard Time,Mountain Standard Time,200,200,1145,1306,8.0,8.0
LAX,SGU,1715,1944,12892,14794,UA,Pacific Standard Time,Mountain Standard Time,300,200,2015,2144,9.0,8.0
LAX,SGU,910,1147,12892,14794,UA,Pacific Standard Time,Mountain Standard Time,300,200,1210,1347,9.0,8.0
